Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
38.0,No,Non-Travel,Human Resources,2,3,Human Resources,1,1805,1,Male,3,1,Human Resources,2.0,Divorced,2592.0,5.0,Y,No,13,3,4,80,3,13.0,3,3,11,10,3,8
34.0,Yes,Travel_Frequently,Research & Development,9,4,Life Sciences,1,1807,4,Male,3,2,Laboratory Technician,1.0,Married,5346.0,4.0,Y,No,17,3,3,80,1,11.0,3,2,7,1,0,7
37.0,Yes,Travel_Rarely,Research & Development,10,4,Medical,1,1809,4,Male,3,2,Manufacturing Director,1.0,Single,4213.0,1.0,Y,No,15,3,2,80,0,10.0,4,1,10,3,0,8
39.0,No,Travel_Frequently,Sales,20,3,Life Sciences,1,1812,3,Male,3,2,Sales Executive,4.0,Divorced,4127.0,2.0,Y,No,18,3,4,80,1,7.0,6,3,2,1,2,2
43.0,No,Non-Travel,Research & Development,9,3,Life Sciences,1,1813,1,Male,3,1,Research Scientist,3.0,Single,2438.0,4.0,Y,No,13,3,3,80,0,7.0,2,2,3,2,1,2
41.0,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,1814,2,Male,4,2,Sales Executive,2.0,Single,6870.0,,Y,No,12,3,1,80,0,11.0,3,1,3,2,1,2
41.0,No,Travel_Rarely,Sales,4,1,Marketing,1,1815,3,Female,3,3,Sales Executive,3.0,Divorced,10447.0,0.0,Y,Yes,13,3,4,80,1,23.0,3,4,22,14,13,5
30.0,No,Travel_Rarely,Research & Development,10,3,Medical,1,1816,1,Female,3,3,Manufacturing Director,3.0,Single,9667.0,9.0,Y,No,14,3,2,80,0,9.0,3,3,7,7,0,2
26.0,Yes,Travel_Rarely,Human Resources,20,2,Medical,1,1818,4,Female,3,1,Human Resources,2.0,Married,2148.0,0.0,Y,Yes,11,3,3,80,0,6.0,3,3,5,1,1,4
46.0,Yes,Travel_Rarely,Research & Development,21,2,Medical,1,1821,4,Female,3,2,Healthcare Representative,2.0,Married,8926.0,4.0,Y,No,22,4,4,80,1,13.0,2,4,9,7,3,7
,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1822,3,Female,3,2,Healthcare Representative,4.0,Divorced,6513.0,4.0,Y,No,17,3,4,80,1,12.0,3,3,5,3,0,3
34.0,No,Travel_Rarely,Sales,8,2,Technical Degree,1,1823,2,Male,4,2,Sales Executive,3.0,Married,6799.0,1.0,Y,No,21,4,3,80,2,10.0,5,3,10,8,4,8
58.0,No,Non-Travel,Sales,2,3,Medical,1,1824,2,Male,3,4,Manager,2.0,Divorced,16291.0,4.0,Y,No,22,4,4,80,1,37.0,0,2,16,9,14,14
35.0,No,Travel_Rarely,Research & Development,23,4,Medical,1,1826,2,Male,1,1,Laboratory Technician,3.0,Married,2705.0,0.0,Y,No,16,3,2,80,1,6.0,2,4,5,4,0,3
47.0,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,1827,3,Female,2,3,Manufacturing Director,2.0,Divorced,10333.0,8.0,Y,Yes,12,3,3,80,1,28.0,4,3,22,11,14,10
40.0,No,Travel_Rarely,Research & Development,12,3,Life Sciences,1,1829,2,Female,3,2,Healthcare Representative,1.0,Divorced,4448.0,2.0,Y,No,12,3,2,80,1,15.0,3,3,7,4,7,7
54.0,No,Travel_Rarely,Research & Development,7,4,Medical,1,1830,4,Female,3,2,Research Scientist,3.0,Married,6854.0,4.0,Y,No,15,3,2,80,1,14.0,2,2,7,1,1,7
31.0,No,Travel_Frequently,Sales,7,4,Marketing,1,1833,1,Female,3,3,Sales Executive,1.0,Married,9637.0,2.0,Y,No,14,3,4,80,2,9.0,3,3,3,2,2,2
36.0,No,Travel_Rarely,Research & Development,1,3,Medical,1,1834,3,Female,3,1,Research Scientist,1.0,Married,3591.0,1.0,Y,No,25,4,3,80,1,10.0,3,3,3,2,1,2
38.0,No,Travel_Rarely,Sales,2,4,Marketing,1,1835,2,Female,1,2,Sales Representative,4.0,Married,5405.0,2.0,Y,Yes,20,4,1,80,2,20.0,4,2,4,2,0,3
26.0,No,Travel_Rarely,Sales,10,3,Medical,1,1836,3,Male,3,2,Sales Executive,3.0,Single,4684.0,1.0,Y,No,13,3,1,80,0,5.0,4,3,5,3,1,2
58.0,No,Travel_Frequently,Research & Development,15,4,Life Sciences,1,1837,1,Male,3,4,Research Director,3.0,Married,15787.0,2.0,Y,Yes,14,3,2,80,0,10.0,3,3,2,2,2,2
18.0,No,Non-Travel,Research & Development,14,3,Medical,1,1839,2,Female,3,1,Research Scientist,3.0,Single,1514.0,1.0,Y,No,16,3,3,80,0,0.0,4,1,0,0,0,0
,Yes,Travel_Rarely,Human Resources,18,5,Human Resources,1,1842,4,Male,4,1,Human Resources,1.0,Married,2956.0,0.0,Y,No,17,3,3,80,0,2.0,4,3,1,0,0,0
29.0,Yes,Travel_Rarely,Human Resources,13,3,Human Resources,1,1844,1,Male,2,1,Sales Executive,1.0,Divorced,2335.0,,Y,Yes,15,3,4,80,3,4.0,3,3,2,2,2,0
45.0,No,Non-Travel,Sales,2,4,Life Sciences,1,1845,3,Female,3,2,Sales Executive,3.0,Married,5154.0,4.0,Y,No,22,4,2,80,2,10.0,3,4,8,7,5,7
36.0,No,Travel_Rarely,Research & Development,2,4,Other,1,1847,4,Female,3,2,Research Scientist,2.0,Married,6962.0,4.0,Y,Yes,22,4,4,80,1,15.0,2,3,1,0,0,0
43.0,No,Travel_Frequently,Sales,2,4,Life Sciences,1,1849,1,Male,3,2,Sales Executive,4.0,Married,5675.0,1.0,Y,No,20,4,3,80,1,7.0,5,3,7,7,7,7
27.0,No,Travel_Frequently,Research & Development,5,2,Life Sciences,1,1850,4,Female,3,1,Laboratory Technician,4.0,Single,2379.0,0.0,Y,Yes,14,3,3,80,0,6.0,3,2,5,4,0,2
29.0,No,Travel_Frequently,Research & Development,20,1,Medical,1,1852,4,Male,3,1,Laboratory Technician,4.0,Married,3812.0,1.0,Y,No,13,3,2,80,0,11.0,3,4,11,8,3,10
36.0,No,Travel_Frequently,Sales,10,4,Marketing,1,1853,4,Male,3,2,Sales Executive,4.0,Single,4648.0,8.0,Y,No,13,3,3,80,0,4.0,2,4,0,0,0,0
,No,Non-Travel,Research & Development,10,4,Technical Degree,1,1854,3,Male,3,1,Sales Executive,3.0,Married,2936.0,,Y,No,22,4,2,80,2,10.0,1,2,6,3,3,3
47.0,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,1856,2,Female,3,1,Laboratory Technician,3.0,Single,2105.0,4.0,Y,No,12,3,3,80,0,7.0,2,3,2,2,2,0
46.0,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,1857,4,Male,3,3,Manufacturing Director,4.0,Divorced,8578.0,3.0,Y,No,14,3,3,80,1,12.0,4,2,9,8,4,7
28.0,No,Non-Travel,Research & Development,1,2,Life Sciences,1,1858,3,Male,3,1,Human Resources,4.0,Divorced,4936.0,1.0,Y,No,15,3,2,80,1,3.0,2,3,3,2,2,2
29.0,No,Travel_Rarely,Research & Development,29,1,Life Sciences,1,1859,4,Male,1,2,Healthcare Representative,3.0,Divorced,6384.0,8.0,Y,No,17,3,4,80,2,11.0,3,3,7,0,1,6
42.0,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,1860,4,Male,3,1,Laboratory Technician,3.0,Single,3968.0,4.0,Y,No,13,3,4,80,0,8.0,3,3,0,0,0,0
32.0,Yes,Travel_Rarely,Sales,2,4,Marketing,1,1862,3,Male,2,2,Sales Executive,2.0,Single,9907.0,7.0,Y,Yes,12,3,3,80,0,7.0,3,2,2,2,2,2
46.0,No,Travel_Rarely,Sales,3,3,Technical Degree,1,1863,1,Female,4,4,Sales Executive,1.0,Divorced,13225.0,2.0,Y,No,12,3,4,80,1,25.0,5,3,19,17,2,8
27.0,No,Travel_Rarely,Sales,23,1,Medical,1,1864,2,Female,2,2,Sales Representative,3.0,Married,3540.0,1.0,Y,No,21,4,4,80,1,9.0,5,3,9,8,5,8
29.0,No,Travel_Rarely,Research & Development,6,1,Medical,1,1865,4,Male,2,1,Human Resources,2.0,Married,4936.0,1.0,Y,No,11,3,4,80,0,1.0,3,3,1,0,0,0
43.0,No,Travel_Rarely,Research & Development,6,3,Medical,1,1866,1,Female,2,5,Manager,3.0,Married,19392.0,7.0,Y,No,13,3,4,80,0,21.0,2,3,16,12,6,14
48.0,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,1867,4,Male,2,5,Research Director,2.0,Married,19665.0,4.0,Y,No,12,3,4,80,0,29.0,3,3,22,10,12,9
29.0,Yes,Travel_Rarely,Research & Development,24,2,Life Sciences,1,1868,4,Male,2,1,Sales Executive,3.0,Single,2439.0,,Y,Yes,24,4,2,80,0,1.0,3,2,1,0,1,0
46.0,Yes,Travel_Rarely,Sales,10,3,Life Sciences,1,1869,3,Female,3,3,Sales Executive,2.0,Married,7314.0,5.0,Y,No,21,4,3,80,3,14.0,2,3,8,7,0,7
27.0,No,Travel_Frequently,Research & Development,15,3,Life Sciences,1,1870,4,Female,2,1,Sales Executive,1.0,Married,4774.0,,Y,No,19,3,4,80,1,8.0,2,2,7,6,7,3
39.0,No,Travel_Rarely,Research & Development,19,4,Other,1,1871,4,Male,3,2,Research Scientist,4.0,Divorced,3902.0,8.0,Y,No,14,3,2,80,3,7.0,2,3,2,2,2,2
55.0,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,1873,2,Male,2,1,Research Scientist,4.0,Married,2662.0,8.0,Y,No,20,4,2,80,1,19.0,2,4,5,2,0,4
28.0,No,Travel_Rarely,Sales,3,3,Medical,1,1875,2,Female,3,1,Sales Representative,3.0,Married,2856.0,1.0,Y,No,19,3,4,80,1,1.0,3,3,1,0,0,0
30.0,Yes,Travel_Rarely,Sales,9,3,Medical,1,1876,2,Male,3,1,Sales Representative,4.0,Single,1081.0,1.0,Y,No,13,3,3,80,0,1.0,3,2,1,0,0,0
22.0,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,1,1878,4,Male,3,1,Sales Executive,3.0,Single,2472.0,,Y,Yes,23,4,1,80,0,1.0,2,3,1,0,0,0
36.0,No,Travel_Rarely,Sales,10,4,Technical Degree,1,1880,2,Female,2,2,Sales Executive,3.0,Married,5673.0,1.0,Y,Yes,13,3,1,80,1,10.0,4,3,10,9,1,7
31.0,No,Travel_Rarely,Research & Development,20,3,Life Sciences,1,1881,2,Male,3,2,Laboratory Technician,3.0,Divorced,4197.0,1.0,Y,No,11,3,1,80,1,10.0,2,3,10,8,0,2
34.0,No,Travel_Rarely,Sales,4,3,Life Sciences,1,1882,3,Male,3,3,Sales Executive,4.0,Married,9713.0,2.0,Y,Yes,13,3,4,80,3,9.0,3,3,5,3,1,0
29.0,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,1883,4,Male,3,1,Laboratory Technician,3.0,Single,2062.0,3.0,Y,No,14,3,2,80,0,10.0,2,3,3,2,1,2
36.0,No,Travel_Rarely,Research & Development,7,4,Medical,1,1885,4,Male,3,2,Research Scientist,1.0,Married,4284.0,5.0,Y,Yes,22,4,3,80,1,16.0,2,3,5,3,0,4
35.0,No,Travel_Rarely,Research & Development,16,2,Other,1,1886,4,Female,2,2,Manufacturing Director,2.0,Married,4788.0,0.0,Y,Yes,11,3,4,80,0,4.0,2,3,3,2,0,2
45.0,No,Travel_Rarely,Research & Development,25,2,Life Sciences,1,1888,2,Female,2,2,Sales Executive,4.0,Married,5906.0,,Y,No,13,3,4,80,2,10.0,2,2,9,8,3,8
36.0,No,Travel_Frequently,Human Resources,2,1,Human Resources,1,1890,2,Male,2,2,Sales Executive,4.0,Single,3886.0,,Y,No,21,4,4,80,0,10.0,2,2,10,1,0,8
,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1892,1,Male,3,4,Manager,1.0,Divorced,,2.0,Y,No,11,3,1,80,1,22.0,3,3,19,7,11,16
26.0,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,1893,2,Female,2,1,Research Scientist,3.0,Married,2933.0,1.0,Y,Yes,13,3,3,80,1,1.0,3,2,1,0,1,0
27.0,No,Travel_Rarely,Sales,2,2,Medical,1,1898,1,Female,4,2,Sales Executive,3.0,Single,6500.0,0.0,Y,No,14,3,2,80,0,9.0,5,2,8,7,0,7
48.0,No,Travel_Frequently,Research & Development,22,3,Medical,1,1900,4,Female,3,4,Manager,4.0,Divorced,17174.0,3.0,Y,No,11,3,2,80,1,24.0,3,3,22,17,4,7
44.0,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1903,2,Male,4,2,Healthcare Representative,1.0,Married,5033.0,2.0,Y,No,15,3,4,80,1,10.0,5,3,2,0,2,2
34.0,Yes,Non-Travel,Research & Development,16,4,Technical Degree,1,1905,4,Male,1,1,Research Scientist,1.0,Married,2307.0,1.0,Y,Yes,23,4,2,80,1,5.0,2,3,5,2,3,0
56.0,Yes,Travel_Rarely,Research & Development,24,2,Life Sciences,1,1907,1,Male,3,1,Laboratory Technician,4.0,Single,2587.0,1.0,Y,No,16,3,4,80,0,5.0,3,3,4,2,1,0
36.0,No,Travel_Rarely,Sales,17,2,Marketing,1,1908,3,Male,2,2,Sales Executive,2.0,Married,5507.0,2.0,Y,No,16,3,3,80,2,12.0,1,1,4,2,1,3
,No,Travel_Rarely,Sales,8,3,Marketing,1,1909,3,Female,3,2,Sales Executive,2.0,Married,4393.0,5.0,Y,No,21,4,3,80,1,14.0,3,3,5,4,1,4
42.0,No,Travel_Rarely,Research & Development,6,3,Medical,1,1911,3,Male,3,3,Research Director,1.0,Married,13348.0,9.0,Y,No,13,3,2,80,1,18.0,3,4,13,7,5,7
31.0,No,Travel_Rarely,Sales,10,2,Medical,1,1912,3,Female,3,2,Sales Executive,4.0,Divorced,6583.0,2.0,Y,Yes,11,3,4,80,1,8.0,2,3,5,2,1,4
34.0,No,Travel_Rarely,Research & Development,3,1,Medical,1,1915,4,Female,2,2,Sales Executive,4.0,Married,4936.0,3.0,Y,Yes,12,3,3,80,0,9.0,3,2,4,2,0,1
31.0,No,Travel_Rarely,Research & Development,4,3,Medical,1,1916,1,Female,4,1,Laboratory Technician,3.0,Divorced,3978.0,8.0,Y,No,12,3,2,80,1,4.0,0,2,2,2,2,2
26.0,No,Travel_Frequently,Research & Development,6,3,Other,1,1918,3,Male,4,1,Laboratory Technician,4.0,Married,2544.0,0.0,Y,No,18,3,1,80,1,8.0,3,3,7,7,7,7
45.0,No,Travel_Frequently,Research & Development,1,4,Medical,1,1922,2,Male,3,2,Healthcare Representative,3.0,Single,5399.0,4.0,Y,No,12,3,3,80,0,12.0,3,3,4,2,0,3
33.0,No,Travel_Rarely,Sales,10,4,Marketing,1,1924,2,Male,3,2,Sales Executive,3.0,Single,5487.0,2.0,Y,No,14,3,2,80,0,10.0,2,2,10,4,0,9
28.0,No,Travel_Frequently,Sales,1,2,Life Sciences,1,1927,3,Male,2,2,Sales Executive,4.0,Married,6834.0,,Y,Yes,12,3,3,80,1,10.0,2,3,7,7,0,7
29.0,Yes,Travel_Frequently,Sales,24,3,Technical Degree,1,1928,3,Male,4,1,Sales Representative,1.0,Single,1091.0,1.0,Y,No,17,3,4,80,0,10.0,3,3,1,0,0,0
39.0,No,Non-Travel,Sales,21,4,Life Sciences,1,1929,1,Female,1,2,Sales Executive,3.0,Married,5736.0,6.0,Y,No,19,3,3,80,1,10.0,1,3,3,2,1,2
27.0,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,1931,2,Male,3,1,Research Scientist,2.0,Married,2226.0,1.0,Y,No,11,3,3,80,1,6.0,3,2,5,3,1,2
34.0,No,Travel_Frequently,Research & Development,22,4,Other,1,1932,3,Male,2,2,Research Scientist,4.0,Married,5747.0,1.0,Y,Yes,15,3,2,80,0,16.0,3,3,15,10,6,11
28.0,Yes,Travel_Rarely,Sales,13,2,Marketing,1,1933,4,Female,3,2,Sales Executive,3.0,Single,9854.0,3.0,Y,Yes,11,3,4,80,0,6.0,0,3,2,0,2,2
47.0,No,Non-Travel,Research & Development,14,4,Technical Degree,1,1934,3,Male,3,2,Research Scientist,2.0,Married,5467.0,8.0,Y,No,18,3,3,80,1,16.0,4,4,8,7,1,7
56.0,No,Travel_Rarely,Sales,11,5,Marketing,1,1935,4,Female,2,2,Sales Executive,1.0,Married,5380.0,2.0,Y,No,16,3,3,80,1,6.0,3,3,0,0,0,0
39.0,No,Travel_Rarely,Research & Development,9,2,Medical,1,1936,1,Male,3,2,Manufacturing Director,1.0,Married,5151.0,,Y,No,25,4,4,80,1,10.0,3,3,10,0,7,9
38.0,No,Travel_Frequently,Research & Development,8,3,Medical,1,1937,4,Female,2,2,Sales Executive,2.0,Divorced,2133.0,2.0,Y,Yes,16,3,3,80,1,10.0,3,3,20,11,0,7
36.0,No,Travel_Rarely,Sales,21,3,Life Sciences,1,1938,4,Female,3,4,Manager,4.0,Married,17875.0,,Y,Yes,13,3,3,80,1,29.0,2,2,1,0,0,0
32.0,Yes,Travel_Frequently,Research & Development,5,2,Life Sciences,1,1939,1,Female,4,1,Research Scientist,3.0,Single,2432.0,3.0,Y,Yes,14,3,1,80,0,8.0,2,3,4,1,0,3
38.0,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,1940,2,Male,3,1,Research Scientist,,Divorced,4936.0,2.0,Y,No,19,3,4,80,2,10.0,0,4,5,2,0,3
49.0,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1,1941,2,Male,3,5,Research Director,4.0,Married,19161.0,3.0,Y,No,15,3,4,80,0,28.0,3,3,5,4,4,3
42.0,No,Travel_Rarely,Sales,12,4,Marketing,1,1943,2,Male,3,2,Sales Executive,4.0,Divorced,5087.0,3.0,Y,Yes,12,3,3,80,2,10.0,4,3,0,0,0,0
27.0,Yes,Travel_Frequently,Human Resources,22,3,Human Resources,1,1944,1,Female,2,1,Human Resources,2.0,Married,2863.0,1.0,Y,No,12,3,1,80,0,1.0,2,3,1,0,0,0
35.0,No,Travel_Rarely,Sales,18,4,Medical,1,1945,2,Male,3,2,Sales Executive,1.0,Married,5561.0,0.0,Y,No,16,3,4,80,1,6.0,2,1,5,3,0,4
28.0,No,Non-Travel,Research & Development,16,3,Medical,1,1947,3,Male,3,1,Research Scientist,3.0,Single,,1.0,Y,No,14,3,3,80,0,5.0,3,2,5,3,1,4
31.0,No,Non-Travel,Research & Development,3,2,Medical,1,1948,3,Male,3,1,Research Scientist,1.0,Divorced,3065.0,1.0,Y,Yes,13,3,4,80,1,4.0,3,4,4,2,2,3
36.0,No,Non-Travel,Research & Development,9,4,Life Sciences,1,1949,1,Male,4,1,Laboratory Technician,2.0,Married,2810.0,1.0,Y,No,22,4,2,80,0,5.0,3,3,5,4,0,2
34.0,No,Travel_Rarely,Sales,1,3,Marketing,1,1950,1,Male,3,3,Sales Executive,4.0,Single,9888.0,1.0,Y,No,21,4,1,80,0,14.0,3,2,14,8,2,1
34.0,No,Travel_Rarely,Sales,13,4,Medical,1,1951,4,Male,3,3,Sales Executive,3.0,Divorced,8628.0,1.0,Y,No,18,3,3,80,1,9.0,2,2,8,7,1,1
26.0,No,Travel_Rarely,Research & Development,1,3,Medical,1,1952,3,Male,3,1,Laboratory Technician,1.0,Single,2867.0,0.0,Y,No,13,3,4,80,0,8.0,6,2,7,7,7,6
29.0,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1954,1,Male,3,2,Healthcare Representative,1.0,Married,5373.0,0.0,Y,No,12,3,1,80,1,6.0,5,2,5,3,0,2
32.0,No,Non-Travel,Research & Development,15,4,Medical,1,1955,3,Female,3,2,Healthcare Representative,4.0,Divorced,6667.0,5.0,Y,No,18,3,2,80,1,9.0,6,3,5,1,1,2
31.0,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,1956,4,Male,1,2,Research Scientist,1.0,Married,5003.0,1.0,Y,No,21,4,2,80,0,10.0,6,3,10,8,8,7
28.0,Yes,Travel_Rarely,Research & Development,17,3,Technical Degree,1,1960,3,Male,2,1,Laboratory Technician,4.0,Divorced,2367.0,5.0,Y,No,12,3,1,80,1,6.0,2,2,4,1,0,3
38.0,No,Travel_Rarely,Sales,1,3,Life Sciences,1,1961,1,Male,2,1,Sales Representative,1.0,Single,2858.0,4.0,Y,No,14,3,1,80,0,20.0,3,2,1,0,0,0
35.0,No,Travel_Rarely,Sales,7,4,Life Sciences,1,1962,3,Female,3,2,Sales Executive,4.0,Married,5204.0,1.0,Y,Yes,11,3,4,80,0,10.0,2,3,10,8,0,9
27.0,No,Travel_Rarely,Sales,9,3,Marketing,1,1965,4,Male,3,2,Sales Executive,4.0,Single,4105.0,1.0,Y,No,14,3,1,80,0,7.0,5,3,7,7,0,7
32.0,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1,1966,4,Male,2,2,Manufacturing Director,4.0,Single,9679.0,8.0,Y,No,24,4,2,80,0,8.0,1,3,1,0,0,0
31.0,Yes,Travel_Frequently,Sales,26,4,Marketing,1,1967,1,Male,3,2,Sales Executive,4.0,Married,5617.0,1.0,Y,Yes,11,3,3,80,0,10.0,4,3,10,7,0,8
53.0,Yes,Travel_Rarely,Sales,24,4,Life Sciences,1,1968,1,Male,3,3,Sales Executive,1.0,Single,10448.0,6.0,Y,Yes,13,3,2,80,0,10.0,2,2,2,2,2,2
54.0,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,1969,1,Female,3,2,Research Scientist,3.0,Married,2897.0,3.0,Y,No,11,3,3,80,2,10.0,6,2,4,3,2,3
36.0,No,Travel_Frequently,Research & Development,7,2,Life Sciences,1,1970,4,Male,3,2,Healthcare Representative,3.0,Divorced,5968.0,1.0,Y,No,20,4,3,80,3,9.0,2,3,9,7,2,8
43.0,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,1971,1,Male,3,3,Healthcare Representative,3.0,Married,7510.0,1.0,Y,No,17,3,2,80,1,10.0,1,3,10,9,0,9
38.0,No,Travel_Frequently,Human Resources,1,4,Other,1,1972,4,Male,3,1,Human Resources,2.0,Married,2991.0,0.0,Y,Yes,11,3,2,80,1,7.0,2,3,6,2,1,2
55.0,No,Travel_Rarely,Human Resources,26,4,Human Resources,1,1973,3,Male,4,5,Manager,2.0,Married,19636.0,4.0,Y,Yes,18,3,1,80,1,35.0,0,3,10,9,1,4
31.0,No,Travel_Rarely,Research & Development,2,1,Medical,1,1974,4,Female,1,1,Laboratory Technician,4.0,Divorced,1129.0,1.0,Y,Yes,11,3,3,80,3,1.0,4,3,1,0,0,0
36.0,No,Travel_Rarely,Sales,15,4,Marketing,1,1975,2,Male,3,4,Sales Executive,1.0,Single,13341.0,0.0,Y,No,12,3,1,80,0,21.0,3,3,20,8,11,10
,No,Non-Travel,Research & Development,23,2,Life Sciences,1,1976,4,Male,2,2,Research Scientist,3.0,Single,4332.0,1.0,Y,No,12,3,4,80,0,20.0,2,3,20,9,3,7
31.0,No,Non-Travel,Research & Development,10,3,Medical,1,1979,3,Female,3,3,Sales Executive,3.0,Married,11031.0,2.0,Y,No,20,4,3,80,1,13.0,2,4,11,7,4,8
54.0,No,Travel_Rarely,Research & Development,10,3,Medical,1,1980,3,Female,3,2,Manufacturing Director,1.0,Single,4440.0,,Y,Yes,19,3,4,80,0,9.0,3,3,5,2,1,4
24.0,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,1981,2,Male,2,2,Healthcare Representative,3.0,Single,4617.0,1.0,Y,No,12,3,2,80,0,4.0,2,2,4,3,1,2
23.0,No,Travel_Rarely,Research & Development,12,2,Other,1,1982,4,Male,3,1,Laboratory Technician,4.0,Single,2647.0,1.0,Y,No,13,3,3,80,0,5.0,6,4,5,2,1,4
40.0,No,Travel_Rarely,Research & Development,11,3,Technical Degree,1,1985,4,Female,3,2,Sales Executive,,Married,6323.0,2.0,Y,No,11,3,1,80,1,10.0,2,4,10,9,9,4
40.0,No,Travel_Rarely,Sales,2,2,Marketing,1,1986,2,Female,3,2,Sales Executive,2.0,Married,5677.0,,Y,No,14,3,3,80,1,15.0,4,3,11,8,5,10
25.0,No,Travel_Rarely,Human Resources,2,3,Human Resources,1,1987,3,Female,3,1,Human Resources,2.0,Married,2187.0,4.0,Y,No,14,3,3,80,0,6.0,3,3,2,0,1,2
30.0,No,Travel_Rarely,Research & Development,1,2,Medical,1,1989,4,Male,3,1,Laboratory Technician,2.0,Married,3748.0,1.0,Y,No,13,3,3,80,0,12.0,6,2,12,8,1,7
25.0,No,Travel_Rarely,Research & Development,2,1,Other,1,1992,4,Male,3,1,Laboratory Technician,3.0,Divorced,3977.0,6.0,Y,Yes,19,3,3,80,1,7.0,2,2,2,2,0,2
47.0,No,Travel_Rarely,Research & Development,25,3,Medical,1,1993,1,Male,3,3,Healthcare Representative,3.0,Single,8633.0,2.0,Y,No,23,4,2,80,0,25.0,3,3,17,14,12,11
33.0,No,Non-Travel,Research & Development,1,2,Medical,1,1994,2,Male,2,1,Laboratory Technician,3.0,Divorced,2008.0,1.0,Y,No,12,3,3,80,3,1.0,2,2,1,1,0,0
38.0,No,Travel_Rarely,Sales,1,4,Life Sciences,1,1995,4,Male,3,2,Sales Executive,2.0,Married,4440.0,0.0,Y,No,15,3,1,80,2,16.0,3,3,15,13,5,8
31.0,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,1996,1,Male,3,1,Sales Representative,3.0,Married,4936.0,0.0,Y,No,19,3,3,80,1,3.0,1,3,2,2,1,2
38.0,No,Travel_Frequently,Research & Development,6,4,Life Sciences,1,1997,1,Male,2,2,Manufacturing Director,3.0,Married,5321.0,2.0,Y,No,11,3,4,80,1,10.0,1,3,8,3,7,7
42.0,No,Travel_Rarely,Research & Development,18,4,Life Sciences,1,1998,4,Male,3,2,Research Scientist,1.0,Divorced,,6.0,Y,Yes,17,3,3,80,1,9.0,3,2,4,3,1,2
41.0,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1999,4,Male,3,1,Research Scientist,4.0,Married,2782.0,3.0,Y,No,22,4,1,80,1,12.0,3,3,5,3,1,0
47.0,No,Non-Travel,Research & Development,1,1,Medical,1,2000,3,Female,3,3,Sales Executive,2.0,Married,11957.0,2.0,Y,No,18,3,1,80,2,14.0,3,1,13,8,5,12
35.0,No,Travel_Rarely,Research & Development,11,4,Medical,1,2003,4,Male,3,1,Laboratory Technician,3.0,Married,2660.0,,Y,Yes,11,3,3,80,1,5.0,3,3,2,2,2,2
36.0,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,2007,4,Male,3,1,Research Scientist,3.0,Single,3375.0,0.0,Y,No,12,3,4,80,0,4.0,2,4,3,2,1,2
,No,Travel_Rarely,Research & Development,9,4,Medical,1,2008,2,Male,3,2,Sales Executive,3.0,Single,5098.0,2.0,Y,No,19,3,2,80,0,10.0,5,3,10,7,0,8
33.0,No,Travel_Rarely,Research & Development,15,2,Medical,1,2009,2,Female,3,2,Healthcare Representative,4.0,Married,4878.0,,Y,Yes,13,3,1,80,1,10.0,6,3,9,7,8,1
32.0,No,Travel_Rarely,Research & Development,29,4,Life Sciences,1,2010,3,Female,2,1,Sales Executive,2.0,Single,2837.0,2.0,Y,No,13,3,3,80,0,6.0,3,3,6,2,4,1
40.0,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2012,1,Male,3,1,Laboratory Technician,4.0,Married,2406.0,,Y,No,19,3,3,80,2,8.0,3,2,1,0,0,0
